"Year","GEO","Industry","VA_EXP","GDP"
2019,"Ontario","Manufacturing [BS3A0]",95146148,893224
2019,"Ontario","Wholesale trade [BS410]",14584384,893224
2019,"Ontario","Retail trade [BS4A0]",344098,893224
2019,"Ontario","Transportation and warehousing [BS4B0]",10379190,893224
2019,"Ontario","Information and cultural industries [BS510]",5514148,893224
2019,"Ontario","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",10390715,893224
2019,"Ontario","Professional, scientific and technical services [BS540]",15464835,893224
2019,"Ontario","Administrative and support, waste management and remediation services [BS560]",5982607,893224
2019,"Ontario","Educational services [BS610]",22464,893224
2019,"Ontario","Health care and social assistance [BS620]",22830,893224
2019,"Ontario","Arts, entertainment and recreation [BS710]",1507954,893224
2019,"Ontario","Accommodation and food services [BS720]",4762288,893224
2019,"Ontario","Other services (except public administration) [BS810]",72428,893224
2019,"Ontario","Non-profit institutions serving households [NP000]",694923,893224
2019,"Ontario","Government education services [GS610]",4726054,893224
2019,"Ontario","Government health services [GS620]",669834,893224
2019,"Ontario","Other federal government services [GS911]",1149342,893224
2019,"Ontario","Other provincial and territorial government services [GS912]",285087,893224
2019,"Ontario","Other municipal government services [GS913]",410352,893224
2019,"Prince Edward Island","Total industries",1209249,7440
2019,"Prince Edward Island","Crop and animal production [BS11A]",84754,7440
2019,"Prince Edward Island","Forestry and logging [BS113]",1,7440
2019,"Prince Edward Island","Fishing, hunting and trapping [BS114]",33216,7440
2019,"Prince Edward Island","Support activities for agriculture and forestry [BS115]",0,7440
2019,"Prince Edward Island","Mining, quarrying, and oil and gas extraction [BS210]",2258,7440
2019,"Prince Edward Island","Utilities [BS220]",0,7440
2019,"Prince Edward Island","Other activities of the construction industry [BS23E]",90,7440
2019,"Prince Edward Island","Manufacturing [BS3A0]",734582,7440
2019,"Prince Edward Island","Wholesale trade [BS410]",49742,7440
2019,"Prince Edward Island","Retail trade [BS4A0]",2501,7440
2019,"Prince Edward Island","Transportation and warehousing [BS4B0]",133691,7440
2019,"Prince Edward Island","Information and cultural industries [BS510]",4773,7440
2019,"Prince Edward Island","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",29555,7440
2019,"Prince Edward Island","Professional, scientific and technical services [BS540]",19789,7440
2019,"Prince Edward Island","Administrative and support, waste management and remediation services [BS560]",9349,7440
2019,"Prince Edward Island","Educational services [BS610]",1409,7440
2019,"Prince Edward Island","Health care and social assistance [BS620]",69,7440
2019,"Prince Edward Island","Arts, entertainment and recreation [BS710]",8339,7440
2019,"Prince Edward Island","Accommodation and food services [BS720]",55270,7440
2019,"Prince Edward Island","Other services (except public administration) [BS810]",720,7440
2019,"Prince Edward Island","Non-profit institutions serving households [NP000]",3891,7440
2019,"Prince Edward Island","Government education services [GS610]",29220,7440
2019,"Prince Edward Island","Government health services [GS620]",1397,7440
2019,"Prince Edward Island","Other federal government services [GS911]",1121,7440
2019,"Prince Edward Island","Other provincial and territorial government services [GS912]",2437,7440
2019,"Prince Edward Island","Other municipal government services [GS913]",1080,7440
2019,"Quebec","Total industries",84719722,459816
2019,"Quebec","Crop and animal production [BS11A]",1387593,459816
2019,"Quebec","Forestry and logging [BS113]",7240,459816
2019,"Quebec","Fishing, hunting and trapping [BS114]",26683,459816
2019,"Quebec","Support activities for agriculture and forestry [BS115]",1013,459816
2019,"Quebec","Mining, quarrying, and oil and gas extraction [BS210]",2998653,459816
2019,"Quebec","Utilities [BS220]",1178987,459816
2019,"Quebec","Other activities of the construction industry [BS23E]",22232,459816
2019,"Quebec","Manufacturing [BS3A0]",47650665,459816
2019,"Quebec","Wholesale trade [BS410]",5474335,459816
2019,"Quebec","Retail trade [BS4A0]",293109,459816
2019,"Quebec","Transportation and warehousing [BS4B0]",6318248,459816
2019,"Quebec","Information and cultural industries [BS510]",1770842,459816
2019,"Quebec","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",3136087,459816
2019,"Quebec","Professional, scientific and technical services [BS540]",7090978,459816
2019,"Quebec","Administrative and support, waste management and remediation services [BS560]",1793833,459816
2019,"Quebec","Educational services [BS610]",9329,459816
2019,"Quebec","Health care and social assistance [BS620]",26731,459816
2019,"Quebec","Arts, entertainment and recreation [BS710]",713963,459816
2019,"Quebec","Accommodation and food services [BS720]",2521495,459816
2019,"Quebec","Other services (except public administration) [BS810]",58849,459816
2019,"Quebec","Non-profit institutions serving households [NP000]",148368,459816
2019,"Quebec","Government education services [GS610]",1260052,459816
2019,"Quebec","Government health services [GS620]",251305,459816
2019,"Quebec","Other federal government services [GS911]",378567,459816
2019,"Quebec","Other provincial and territorial government services [GS912]",104372,459816
2019,"Quebec","Other municipal government services [GS913]",96190,459816
2019,"Saskatchewan","Total industries",29488334,84501
2019,"Saskatchewan","Crop and animal production [BS11A]",5778578,84501
2019,"Saskatchewan","Forestry and logging [BS113]",937,84501
2019,"Saskatchewan","Fishing, hunting and trapping [BS114]",237,84501
2019,"Saskatchewan","Support activities for agriculture and forestry [BS115]",39,84501
2019,"Saskatchewan","Mining, quarrying, and oil and gas extraction [BS210]",14803131,84501
2019,"Saskatchewan","Utilities [BS220]",16166,84501
2019,"Saskatchewan","Other activities of the construction industry [BS23E]",412,84501
2019,"Saskatchewan","Manufacturing [BS3A0]",3954885,84501
2019,"Saskatchewan","Wholesale trade [BS410]",1941866,84501
2019,"Saskatchewan","Retail trade [BS4A0]",10692,84501
2019,"Saskatchewan","Transportation and warehousing [BS4B0]",1985688,84501
2019,"Saskatchewan","Information and cultural industries [BS510]",57633,84501
2019,"Saskatchewan","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",225609,84501
2019,"Saskatchewan","Professional, scientific and technical services [BS540]",192387,84501
2019,"Saskatchewan","Administrative and support, waste management and remediation services [BS560]",184398,84501
2019,"Saskatchewan","Educational services [BS610]",1,84501
2019,"Saskatchewan","Health care and social assistance [BS620]",753,84501
2019,"Saskatchewan","Arts, entertainment and recreation [BS710]",24403,84501
2019,"Saskatchewan","Accommodation and food services [BS720]",113308,84501
2019,"Saskatchewan","Other services (except public administration) [BS810]",3658,84501
2019,"Saskatchewan","Non-profit institutions serving households [NP000]",10123,84501
2019,"Saskatchewan","Government education services [GS610]",124969,84501
2019,"Saskatchewan","Government health services [GS620]",19008,84501
2019,"Saskatchewan","Other federal government services [GS911]",11182,84501
2019,"Saskatchewan","Other provincial and territorial government services [GS912]",15730,84501
2019,"Saskatchewan","Other municipal government services [GS913]",12543,84501
2019,"Yukon","Total industries",84409,3076
2019,"Yukon","Crop and animal production [BS11A]",0,3076
2019,"Yukon","Forestry and logging [BS113]",0,3076
2019,"Yukon","Fishing, hunting and trapping [BS114]",358,3076
2019,"Yukon","Mining, quarrying, and oil and gas extraction [BS210]",11460,3076
2019,"Yukon","Utilities [BS220]",11,3076
2019,"Yukon","Other activities of the construction industry [BS23E]",58,3076
2019,"Yukon","Manufacturing [BS3A0]",654,3076
2019,"Yukon","Wholesale trade [BS410]",264,3076
2019,"Yukon","Retail trade [BS4A0]",1006,3076
2019,"Yukon","Transportation and warehousing [BS4B0]",12059,3076
2019,"Yukon","Information and cultural industries [BS510]",2803,3076
2019,"Yukon","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",8158,3076
2019,"Yukon","Professional, scientific and technical services [BS540]",5522,3076
2019,"Yukon","Administrative and support, waste management and remediation services [BS560]",1702,3076
2019,"Yukon","Health care and social assistance [BS620]",6,3076
2019,"Yukon","Arts, entertainment and recreation [BS710]",3121,3076
2019,"Yukon","Accommodation and food services [BS720]",32534,3076
2019,"Yukon","Other services (except public administration) [BS810]",130,3076
2019,"Yukon","Non-profit institutions serving households [NP000]",1196,3076
2019,"Yukon","Government education services [GS610]",88,3076
2019,"Yukon","Government health services [GS620]",851,3076
2019,"Yukon","Other federal government services [GS911]",1070,3076
2019,"Yukon","Other provincial and territorial government services [GS912]",403,3076
2019,"Yukon","Other municipal government services [GS913]",960,3076
2020,"Alberta","Total industries",NA,301305
2020,"Alberta","Crop and animal production [BS11A]",NA,301305
2020,"Alberta","Forestry and logging [BS113]",NA,301305
2020,"Alberta","Fishing, hunting and trapping [BS114]",NA,301305
2020,"Alberta","Support activities for agriculture and forestry [BS115]",NA,301305
2020,"Alberta","Mining, quarrying, and oil and gas extraction [BS210]",NA,301305
2020,"Alberta","Utilities [BS220]",NA,301305
2020,"Alberta","Other activities of the construction industry [BS23E]",NA,301305
2020,"Alberta","Manufacturing [BS3A0]",NA,301305
2020,"Alberta","Wholesale trade [BS410]",NA,301305
2020,"Alberta","Retail trade [BS4A0]",NA,301305
2020,"Alberta","Transportation and warehousing [BS4B0]",NA,301305
2020,"Alberta","Information and cultural industries [BS510]",NA,301305
2020,"Alberta","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",NA,301305
2020,"Alberta","Professional, scientific and technical services [BS540]",NA,301305
2020,"Alberta","Administrative and support, waste management and remediation services [BS560]",NA,301305
2020,"Alberta","Educational services [BS610]",NA,301305
2020,"Alberta","Health care and social assistance [BS620]",NA,301305
2020,"Alberta","Arts, entertainment and recreation [BS710]",NA,301305
2020,"Alberta","Accommodation and food services [BS720]",NA,301305
2020,"Alberta","Other services (except public administration) [BS810]",NA,301305
2020,"Alberta","Non-profit institutions serving households [NP000]",NA,301305
2020,"Alberta","Government education services [GS610]",NA,301305
2020,"Alberta","Government health services [GS620]",NA,301305
2020,"Alberta","Other federal government services [GS911]",NA,301305
2020,"Alberta","Other provincial and territorial government services [GS912]",NA,301305
2020,"Alberta","Other municipal government services [GS913]",NA,301305
2020,"Alberta","Other aboriginal government services [GS914]",NA,301305
2020,"British Columbia","Total industries",NA,307412
2020,"British Columbia","Crop and animal production [BS11A]",NA,307412
2020,"British Columbia","Forestry and logging [BS113]",NA,307412
2020,"British Columbia","Fishing, hunting and trapping [BS114]",NA,307412
2020,"British Columbia","Support activities for agriculture and forestry [BS115]",NA,307412
2020,"British Columbia","Mining, quarrying, and oil and gas extraction [BS210]",NA,307412
2020,"British Columbia","Utilities [BS220]",NA,307412
2020,"British Columbia","Other activities of the construction industry [BS23E]",NA,307412
2020,"British Columbia","Manufacturing [BS3A0]",NA,307412
2020,"British Columbia","Wholesale trade [BS410]",NA,307412
2020,"British Columbia","Retail trade [BS4A0]",NA,307412
2020,"British Columbia","Transportation and warehousing [BS4B0]",NA,307412
2020,"British Columbia","Information and cultural industries [BS510]",NA,307412
2020,"British Columbia","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",NA,307412
2020,"British Columbia","Professional, scientific and technical services [BS540]",NA,307412
2020,"British Columbia","Administrative and support, waste management and remediation services [BS560]",NA,307412
2020,"British Columbia","Educational services [BS610]",NA,307412
2020,"British Columbia","Health care and social assistance [BS620]",NA,307412
2020,"British Columbia","Arts, entertainment and recreation [BS710]",NA,307412
2020,"British Columbia","Accommodation and food services [BS720]",NA,307412
2020,"British Columbia","Other services (except public administration) [BS810]",NA,307412
2020,"British Columbia","Non-profit institutions serving households [NP000]",NA,307412
2020,"British Columbia","Government education services [GS610]",NA,307412
2020,"British Columbia","Government health services [GS620]",NA,307412
2020,"British Columbia","Other federal government services [GS911]",NA,307412
2020,"British Columbia","Other provincial and territorial government services [GS912]",NA,307412
2020,"British Columbia","Other municipal government services [GS913]",NA,307412
2020,"Canada","Total industries",419651686,2220527
2020,"Canada","Crop and animal production [BS11A]",18953272,2220527
2020,"Canada","Forestry and logging [BS113]",250667,2220527
2020,"Canada","Fishing, hunting and trapping [BS114]",788876,2220527
2020,"Canada","Support activities for agriculture and forestry [BS115]",10670,2220527
2020,"Canada","Mining, quarrying, and oil and gas extraction [BS210]",66534792,2220527
2020,"Canada","Utilities [BS220]",3197851,2220527
2020,"Canada","Residential building construction [BS23A]",0,2220527
2020,"Canada","Other activities of the construction industry [BS23E]",306813,2220527
2020,"Canada","Manufacturing [BS3A0]",172544414,2220527
2020,"Canada","Wholesale trade [BS410]",27812034,2220527
2020,"Canada","Retail trade [BS4A0]",1039778,2220527
2020,"Canada","Transportation and warehousing [BS4B0]",35337737,2220527
2020,"Canada","Information and cultural industries [BS510]",11170047,2220527
2020,"Canada","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",18815868,2220527
2020,"Canada","Professional, scientific and technical services [BS540]",36220028,2220527
2020,"Canada","Administrative and support, waste management and remediation services [BS560]",8906000,2220527
2020,"Canada","Educational services [BS610]",721075,2220527
2020,"Canada","Health care and social assistance [BS620]",38281,2220527
2020,"Canada","Arts, entertainment and recreation [BS710]",1011729,2220527
2020,"Canada","Accommodation and food services [BS720]",3189771,2220527
2020,"Canada","Other services (except public administration) [BS810]",229635,2220527
2020,"Canada","Non-profit institutions serving households [NP000]",1015081,2220527
2020,"Canada","Government education services [GS610]",8020908,2220527
2020,"Canada","Government health services [GS620]",1004005,2220527
2020,"Canada","Other federal government services [GS911]",1488814,2220527
2020,"Canada","Other provincial and territorial government services [GS912]",588403,2220527
2020,"Canada","Other municipal government services [GS913]",455084,2220527
2020,"Canada","Other aboriginal government services [GS914]",61,2220527
2020,"Manitoba","Total industries",NA,72963
2020,"Manitoba","Crop and animal production [BS11A]",NA,72963
2020,"Manitoba","Forestry and logging [BS113]",NA,72963
2020,"Manitoba","Fishing, hunting and trapping [BS114]",NA,72963
2020,"Manitoba","Mining, quarrying, and oil and gas extraction [BS210]",NA,72963
2020,"Manitoba","Utilities [BS220]",NA,72963
2020,"Manitoba","Other activities of the construction industry [BS23E]",NA,72963
2020,"Manitoba","Manufacturing [BS3A0]",NA,72963
2020,"Manitoba","Wholesale trade [BS410]",NA,72963
2020,"Manitoba","Retail trade [BS4A0]",NA,72963
2020,"Manitoba","Transportation and warehousing [BS4B0]",NA,72963
2020,"Manitoba","Information and cultural industries [BS510]",NA,72963
2020,"Manitoba","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",NA,72963
2020,"Manitoba","Professional, scientific and technical services [BS540]",NA,72963
2020,"Manitoba","Administrative and support, waste management and remediation services [BS560]",NA,72963
2020,"Manitoba","Educational services [BS610]",NA,72963
2020,"Manitoba","Health care and social assistance [BS620]",NA,72963
2020,"Manitoba","Arts, entertainment and recreation [BS710]",NA,72963
2020,"Manitoba","Accommodation and food services [BS720]",NA,72963
2020,"Manitoba","Other services (except public administration) [BS810]",NA,72963
2020,"Manitoba","Non-profit institutions serving households [NP000]",NA,72963
2020,"Manitoba","Government education services [GS610]",NA,72963
2020,"Manitoba","Government health services [GS620]",NA,72963
2020,"Manitoba","Other federal government services [GS911]",NA,72963
2020,"Manitoba","Other provincial and territorial government services [GS912]",NA,72963
2020,"Manitoba","Other municipal government services [GS913]",NA,72963
2020,"Manitoba","Other aboriginal government services [GS914]",NA,72963
2020,"New Brunswick","Total industries",NA,37354
2020,"New Brunswick","Crop and animal production [BS11A]",NA,37354
2020,"New Brunswick","Forestry and logging [BS113]",NA,37354
2020,"New Brunswick","Fishing, hunting and trapping [BS114]",NA,37354
2020,"New Brunswick","Support activities for agriculture and forestry [BS115]",NA,37354
2020,"New Brunswick","Mining, quarrying, and oil and gas extraction [BS210]",NA,37354
2020,"New Brunswick","Utilities [BS220]",NA,37354
2020,"New Brunswick","Other activities of the construction industry [BS23E]",NA,37354
2020,"New Brunswick","Manufacturing [BS3A0]",NA,37354
2020,"New Brunswick","Wholesale trade [BS410]",NA,37354
2020,"New Brunswick","Retail trade [BS4A0]",NA,37354
2020,"New Brunswick","Transportation and warehousing [BS4B0]",NA,37354
2020,"New Brunswick","Information and cultural industries [BS510]",NA,37354
2020,"New Brunswick","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",NA,37354
2020,"New Brunswick","Professional, scientific and technical services [BS540]",NA,37354
2020,"New Brunswick","Administrative and support, waste management and remediation services [BS560]",NA,37354
2020,"New Brunswick","Educational services [BS610]",NA,37354
2020,"New Brunswick","Health care and social assistance [BS620]",NA,37354
2020,"New Brunswick","Arts, entertainment and recreation [BS710]",NA,37354
2020,"New Brunswick","Accommodation and food services [BS720]",NA,37354
2020,"New Brunswick","Other services (except public administration) [BS810]",NA,37354
2020,"New Brunswick","Non-profit institutions serving households [NP000]",NA,37354
2020,"New Brunswick","Government education services [GS610]",NA,37354
2020,"New Brunswick","Government health services [GS620]",NA,37354
2020,"New Brunswick","Other federal government services [GS911]",NA,37354
2020,"New Brunswick","Other provincial and territorial government services [GS912]",NA,37354
2020,"New Brunswick","Other municipal government services [GS913]",NA,37354
2020,"Newfoundland and Labrador","Total industries",NA,32176
2020,"Newfoundland and Labrador","Crop and animal production [BS11A]",NA,32176
2020,"Newfoundland and Labrador","Forestry and logging [BS113]",NA,32176
2020,"Newfoundland and Labrador","Fishing, hunting and trapping [BS114]",NA,32176
2020,"Newfoundland and Labrador","Mining, quarrying, and oil and gas extraction [BS210]",NA,32176
2020,"Newfoundland and Labrador","Utilities [BS220]",NA,32176
2020,"Newfoundland and Labrador","Other activities of the construction industry [BS23E]",NA,32176
2020,"Newfoundland and Labrador","Manufacturing [BS3A0]",NA,32176
2020,"Newfoundland and Labrador","Wholesale trade [BS410]",NA,32176
2020,"Newfoundland and Labrador","Retail trade [BS4A0]",NA,32176
2020,"Newfoundland and Labrador","Transportation and warehousing [BS4B0]",NA,32176
2020,"Newfoundland and Labrador","Information and cultural industries [BS510]",NA,32176
2020,"Newfoundland and Labrador","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",NA,32176
2020,"Newfoundland and Labrador","Professional, scientific and technical services [BS540]",NA,32176
2020,"Newfoundland and Labrador","Administrative and support, waste management and remediation services [BS560]",NA,32176
2020,"Newfoundland and Labrador","Educational services [BS610]",NA,32176
2020,"Newfoundland and Labrador","Health care and social assistance [BS620]",NA,32176
2020,"Newfoundland and Labrador","Arts, entertainment and recreation [BS710]",NA,32176
2020,"Newfoundland and Labrador","Accommodation and food services [BS720]",NA,32176
2020,"Newfoundland and Labrador","Other services (except public administration) [BS810]",NA,32176
2020,"Newfoundland and Labrador","Non-profit institutions serving households [NP000]",NA,32176
2020,"Newfoundland and Labrador","Government education services [GS610]",NA,32176
2020,"Newfoundland and Labrador","Government health services [GS620]",NA,32176
2020,"Newfoundland and Labrador","Other federal government services [GS911]",NA,32176
2020,"Newfoundland and Labrador","Other provincial and territorial government services [GS912]",NA,32176
2020,"Newfoundland and Labrador","Other municipal government services [GS913]",NA,32176
2020,"Northwest Territories","Total industries",NA,4193
2020,"Northwest Territories","Crop and animal production [BS11A]",NA,4193
2020,"Northwest Territories","Fishing, hunting and trapping [BS114]",NA,4193
2020,"Northwest Territories","Mining, quarrying, and oil and gas extraction [BS210]",NA,4193
2020,"Northwest Territories","Utilities [BS220]",NA,4193
2020,"Northwest Territories","Other activities of the construction industry [BS23E]",NA,4193
2020,"Northwest Territories","Manufacturing [BS3A0]",NA,4193
2020,"Northwest Territories","Wholesale trade [BS410]",NA,4193
2020,"Northwest Territories","Retail trade [BS4A0]",NA,4193
2020,"Northwest Territories","Transportation and warehousing [BS4B0]",NA,4193
2020,"Northwest Territories","Information and cultural industries [BS510]",NA,4193
2020,"Northwest Territories","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",NA,4193
2020,"Northwest Territories","Professional, scientific and technical services [BS540]",NA,4193
2020,"Northwest Territories","Administrative and support, waste management and remediation services [BS560]",NA,4193
2020,"Northwest Territories","Health care and social assistance [BS620]",NA,4193
2020,"Northwest Territories","Arts, entertainment and recreation [BS710]",NA,4193
2020,"Northwest Territories","Accommodation and food services [BS720]",NA,4193
2020,"Northwest Territories","Other services (except public administration) [BS810]",NA,4193
2020,"Northwest Territories","Non-profit institutions serving households [NP000]",NA,4193
2020,"Northwest Territories","Government education services [GS610]",NA,4193
2020,"Northwest Territories","Government health services [GS620]",NA,4193
2020,"Northwest Territories","Other federal government services [GS911]",NA,4193
2020,"Northwest Territories","Other provincial and territorial government services [GS912]",NA,4193
2020,"Northwest Territories","Other municipal government services [GS913]",NA,4193
2020,"Nova Scotia","Total industries",NA,46165
2020,"Nova Scotia","Crop and animal production [BS11A]",NA,46165
2020,"Nova Scotia","Forestry and logging [BS113]",NA,46165
2020,"Nova Scotia","Fishing, hunting and trapping [BS114]",NA,46165
2020,"Nova Scotia","Support activities for agriculture and forestry [BS115]",NA,46165
2020,"Nova Scotia","Mining, quarrying, and oil and gas extraction [BS210]",NA,46165
2020,"Nova Scotia","Utilities [BS220]",NA,46165
2020,"Nova Scotia","Other activities of the construction industry [BS23E]",NA,46165
2020,"Nova Scotia","Manufacturing [BS3A0]",NA,46165
2020,"Nova Scotia","Wholesale trade [BS410]",NA,46165
2020,"Nova Scotia","Retail trade [BS4A0]",NA,46165
2020,"Nova Scotia","Transportation and warehousing [BS4B0]",NA,46165
2020,"Nova Scotia","Information and cultural industries [BS510]",NA,46165
2020,"Nova Scotia","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",NA,46165
2020,"Nova Scotia","Professional, scientific and technical services [BS540]",NA,46165
2020,"Nova Scotia","Administrative and support, waste management and remediation services [BS560]",NA,46165
2020,"Nova Scotia","Educational services [BS610]",NA,46165
2020,"Nova Scotia","Health care and social assistance [BS620]",NA,46165
2020,"Nova Scotia","Arts, entertainment and recreation [BS710]",NA,46165
2020,"Nova Scotia","Accommodation and food services [BS720]",NA,46165
2020,"Nova Scotia","Other services (except public administration) [BS810]",NA,46165
2020,"Nova Scotia","Non-profit institutions serving households [NP000]",NA,46165
2020,"Nova Scotia","Government education services [GS610]",NA,46165
2020,"Nova Scotia","Government health services [GS620]",NA,46165
2020,"Nova Scotia","Other federal government services [GS911]",NA,46165
2020,"Nova Scotia","Other provincial and territorial government services [GS912]",NA,46165
2020,"Nova Scotia","Other municipal government services [GS913]",NA,46165
2020,"Nunavut","Total industries",NA,4066
2020,"Nunavut","Fishing, hunting and trapping [BS114]",NA,4066
2020,"Nunavut","Mining, quarrying, and oil and gas extraction [BS210]",NA,4066
2020,"Nunavut","Utilities [BS220]",NA,4066
2020,"Nunavut","Other activities of the construction industry [BS23E]",NA,4066
2020,"Nunavut","Manufacturing [BS3A0]",NA,4066
2020,"Nunavut","Wholesale trade [BS410]",NA,4066
2020,"Nunavut","Retail trade [BS4A0]",NA,4066
2020,"Nunavut","Transportation and warehousing [BS4B0]",NA,4066
2020,"Nunavut","Information and cultural industries [BS510]",NA,4066
2020,"Nunavut","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",NA,4066
2020,"Nunavut","Professional, scientific and technical services [BS540]",NA,4066
2020,"Nunavut","Administrative and support, waste management and remediation services [BS560]",NA,4066
2020,"Nunavut","Health care and social assistance [BS620]",NA,4066
2020,"Nunavut","Arts, entertainment and recreation [BS710]",NA,4066
2020,"Nunavut","Accommodation and food services [BS720]",NA,4066
2020,"Nunavut","Other services (except public administration) [BS810]",NA,4066
2020,"Nunavut","Non-profit institutions serving households [NP000]",NA,4066
2020,"Nunavut","Government education services [GS610]",NA,4066
2020,"Nunavut","Government health services [GS620]",NA,4066
2020,"Nunavut","Other federal government services [GS911]",NA,4066
2020,"Nunavut","Other provincial and territorial government services [GS912]",NA,4066
2020,"Nunavut","Other municipal government services [GS913]",NA,4066
2020,"Ontario","Total industries",NA,874354
2020,"Ontario","Crop and animal production [BS11A]",NA,874354
2020,"Ontario","Forestry and logging [BS113]",NA,874354
2020,"Ontario","Fishing, hunting and trapping [BS114]",NA,874354
2020,"Ontario","Support activities for agriculture and forestry [BS115]",NA,874354
2020,"Ontario","Mining, quarrying, and oil and gas extraction [BS210]",NA,874354
2020,"Ontario","Utilities [BS220]",NA,874354
2020,"Ontario","Other activities of the construction industry [BS23E]",NA,874354
2020,"Ontario","Manufacturing [BS3A0]",NA,874354
2020,"Ontario","Wholesale trade [BS410]",NA,874354
2020,"Ontario","Retail trade [BS4A0]",NA,874354
2020,"Ontario","Transportation and warehousing [BS4B0]",NA,874354
2020,"Ontario","Information and cultural industries [BS510]",NA,874354
2020,"Ontario","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",NA,874354
2020,"Ontario","Professional, scientific and technical services [BS540]",NA,874354
2020,"Ontario","Administrative and support, waste management and remediation services [BS560]",NA,874354
2020,"Ontario","Educational services [BS610]",NA,874354
2020,"Ontario","Health care and social assistance [BS620]",NA,874354
2020,"Ontario","Arts, entertainment and recreation [BS710]",NA,874354
2020,"Ontario","Accommodation and food services [BS720]",NA,874354
2020,"Ontario","Other services (except public administration) [BS810]",NA,874354
2020,"Ontario","Non-profit institutions serving households [NP000]",NA,874354
2020,"Ontario","Government education services [GS610]",NA,874354
2020,"Ontario","Government health services [GS620]",NA,874354
2020,"Ontario","Other federal government services [GS911]",NA,874354
2020,"Ontario","Other provincial and territorial government services [GS912]",NA,874354
2020,"Ontario","Other municipal government services [GS913]",NA,874354
2020,"Prince Edward Island","Total industries",NA,7461
2020,"Prince Edward Island","Crop and animal production [BS11A]",NA,7461
2020,"Prince Edward Island","Forestry and logging [BS113]",NA,7461
2020,"Prince Edward Island","Fishing, hunting and trapping [BS114]",NA,7461
2020,"Prince Edward Island","Support activities for agriculture and forestry [BS115]",NA,7461
2020,"Prince Edward Island","Mining, quarrying, and oil and gas extraction [BS210]",NA,7461
2020,"Prince Edward Island","Utilities [BS220]",NA,7461
2020,"Prince Edward Island","Other activities of the construction industry [BS23E]",NA,7461
2020,"Prince Edward Island","Manufacturing [BS3A0]",NA,7461
2020,"Prince Edward Island","Wholesale trade [BS410]",NA,7461
2020,"Prince Edward Island","Retail trade [BS4A0]",NA,7461
2020,"Prince Edward Island","Transportation and warehousing [BS4B0]",NA,7461
2020,"Prince Edward Island","Information and cultural industries [BS510]",NA,7461
2020,"Prince Edward Island","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",NA,7461
2020,"Prince Edward Island","Professional, scientific and technical services [BS540]",NA,7461
2020,"Prince Edward Island","Administrative and support, waste management and remediation services [BS560]",NA,7461
2020,"Prince Edward Island","Educational services [BS610]",NA,7461
2020,"Prince Edward Island","Health care and social assistance [BS620]",NA,7461
2020,"Prince Edward Island","Arts, entertainment and recreation [BS710]",NA,7461
2020,"Prince Edward Island","Accommodation and food services [BS720]",NA,7461
2020,"Prince Edward Island","Other services (except public administration) [BS810]",NA,7461
2020,"Prince Edward Island","Non-profit institutions serving households [NP000]",NA,7461
2020,"Prince Edward Island","Government education services [GS610]",NA,7461
2020,"Prince Edward Island","Government health services [GS620]",NA,7461
2020,"Prince Edward Island","Other federal government services [GS911]",NA,7461
2020,"Prince Edward Island","Other provincial and territorial government services [GS912]",NA,7461
2020,"Prince Edward Island","Other municipal government services [GS913]",NA,7461
2020,"Quebec","Total industries",NA,451344
2020,"Quebec","Crop and animal production [BS11A]",NA,451344
2020,"Quebec","Forestry and logging [BS113]",NA,451344
2020,"Quebec","Fishing, hunting and trapping [BS114]",NA,451344
2020,"Quebec","Support activities for agriculture and forestry [BS115]",NA,451344
2020,"Quebec","Mining, quarrying, and oil and gas extraction [BS210]",NA,451344
2020,"Quebec","Utilities [BS220]",NA,451344
2020,"Quebec","Other activities of the construction industry [BS23E]",NA,451344
2020,"Quebec","Manufacturing [BS3A0]",NA,451344
2020,"Quebec","Wholesale trade [BS410]",NA,451344
2020,"Quebec","Retail trade [BS4A0]",NA,451344
2020,"Quebec","Transportation and warehousing [BS4B0]",NA,451344
2020,"Quebec","Information and cultural industries [BS510]",NA,451344
2020,"Quebec","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",NA,451344
2020,"Quebec","Professional, scientific and technical services [BS540]",NA,451344
2020,"Quebec","Administrative and support, waste management and remediation services [BS560]",NA,451344
2020,"Quebec","Educational services [BS610]",NA,451344
2020,"Quebec","Health care and social assistance [BS620]",NA,451344
2020,"Quebec","Arts, entertainment and recreation [BS710]",NA,451344
